Query ID	Neighbor ID	Neighbor Pfam	SSN Query Cluster #	SSN Query Cluster Color	Query-Neighbor Distance	Query-Neighbor Directions
Q3SFK3	Q3SFK1	PF00361-PF00662	1	#FF0000	02	complement-complement
A4BLJ5	A4BLJ3	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A1Z4VPS3	A0A1Z4VPR4	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A257SS36	A0A257SPT0	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A0S2THZ0	A0A0S2T9Q6	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A1H3ZAL0	A0A1H3ZAN1	PF00361-PF00662	1	#FF0000	01	normal-normal
I3BSU3	I3BSU5	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A1A6C0K6	A0A1A6C0J5	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A1U7DJ19	A0A1U7DMH1	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A1C2IRK2	A0A1C2ILU0	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A2I1DKH3	A0A2I1DKG2	PF00361-PF00662	1	#FF0000	02	normal-normal
G0JL81	G0JL83	PF00361-PF00662	1	#FF0000	02	complement-complement
F9ZLQ5	F9ZLQ3	PF00361-PF00662	1	#FF0000	02	normal-normal
A8UW32	A8UW29	PF00361-PF00662	1	#FF0000	03	normal-normal
A0A0U5IQ60	A0A0U5IQ62	PF00361-PF00662	1	#FF0000	03	normal-normal
V4JH30	V4IU70	PF00361-PF00662	1	#FF0000	03	complement-complement
A0A285P3L8	A0A285NYE1	PF00361-PF00662	1	#FF0000	01	normal-normal
D3SP01	D3SP02	PF00361-PF00662	1	#FF0000	01	complement-complement
W0DCR8	W0DH74	PF00361-PF00662	1	#FF0000	01	normal-normal
D3DIA8	D3DIA7	PF00361-PF00662	1	#FF0000	01	normal-normal
F2NMW0	F2NMV9	PF00361-PF00662	1	#FF0000	01	normal-normal
O67026	O67027	PF00361-PF00662	1	#FF0000	01	complement-complement
C6HUZ1	C6HUZ3	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A1H9IPP7	A0A1H9IPG6	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A1I4RQ11	A0A1I4RQU9	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A0S4LHF3	A0A0S4LID3	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A0S4LHF3	A0A0S4LFH1	PF00361-PF00662	1	#FF0000	03	complement-complement
A0A1W9G613	A0A1W9G665	PF00361-PF00662	1	#FF0000	03	normal-normal
A0A0S4L6D2	A0A0S4L6Z8	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A0S4L6D2	A0A0S4LBS0	PF00361-PF00662	1	#FF0000	05	complement-normal
A0A1W1I2E8	A0A1W1I2E3	PF00361-PF00662	1	#FF0000	03	normal-normal
A0A1W1I2E8	A0A1W1I2E2	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A1W9IYX2	A0A1W9IYS8	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A1W9IYX2	A0A1W9IYW8	PF00361-PF00662	1	#FF0000	03	complement-complement
A0A0K2GK39	A0A0K2GKR9	PF00361-PF00662	1	#FF0000	02	normal-normal
D8P966	D8P964	PF00361-PF00662	1	#FF0000	02	normal-normal
A0A0K2GEZ8	A0A0K2GFQ2	PF00361-PF00662	1	#FF0000	03	complement-complement
A0A0K2GEN9	A0A0K2GFQ2	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A0K2GFM1	A0A0K2GFB3	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0S4L9Q5	A0A0S4L6Z8	PF00361-PF00662	1	#FF0000	04	normal-complement
A0A0S4L9Q5	A0A0S4LBS0	PF00361-PF00662	1	#FF0000	01	normal-normal
D8PE42	D8PE41	PF00361-PF00662	1	#FF0000	01	normal-normal
M1YUI3	M1YUB7	PF00361-PF00662	1	#FF0000	02	complement-complement
A0A2T4UH61	A0A2T4UH93	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1G5VYI9	A0A1G5VZC7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1V3R6P2	A0A1V3R6J5	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A142EQ77	A0A142EQ76	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2P8E1Z4	A0A2P8E1Z6	PF00361-PF00662	1	#FF0000	01	normal-normal
R7ZRT2	R7ZS02	PF00361-PF00662	1	#FF0000	01	normal-normal
U5C588	U5C365	PF00361-PF00662	1	#FF0000	01	complement-complement
M7XSE8	M7Y2K1	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1W2H095	A0A1W2GZV7	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1G5SCD9	A0A1G5SCF2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1G5SCD9	A0A1G5SCM5	PF00361-PF00662	1	#FF0000	04	complement-complement
A0A1H3NWY4	A0A1H3NWJ1	PF00361-PF00662	1	#FF0000	07	complement-complement
A0A1H3NWY4	A0A1H3NXV2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1H3PBM1	A0A1H3PBK0	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1K1MSS5	A0A1K1MPF2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H8WUI0	A0A1H8WUI4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1I5A1S2	A0A1I5A1P1	PF00361-PF00662	1	#FF0000	01	complement-complement
Q2YB56	Q2YB55	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1N6IE16	A0A1N6IE32	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0C4WR01	A0A0C4WN94	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1G3CWI8	A0A1G3CWK9	PF00361-PF00662	1	#FF0000	01	complement-complement
C1DDM9	C1DDN0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2K8Z1C5	A0A2K8Z1K1	PF00361-PF00662	1	#FF0000	01	normal-normal
D2QK53	D2QK54	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1T5J1K4	A0A1T5J165	PF00361-PF00662	1	#FF0000	01	complement-complement
F8EII3	F8EII4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1M5LBJ3	A0A1M5LAA0	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1S2VRD2	A0A1S2VQA9	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1W6E8F0	A0A1W6E878	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0C9PL53	A0A0C9Q199	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A142L3G7	A0A142L3G6	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1M5F1Y9	A0A1M5F231	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2S1LJF0	A0A2S1LJD3	PF00361-PF00662	1	#FF0000	01	complement-complement
I2ERN2	I2ERN3	PF00361-PF00662	1	#FF0000	01	normal-normal
F4KV82	F4KV83	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A286IRZ4	A0A286ITY8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A257L802	A0A257LA08	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1M7ZT03	A0A1M7ZSV0	PF00361-PF00662	1	#FF0000	01	complement-complement
A3J4M6	A3J4M7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A199XSM0	A0A199XRN2	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A243SE63	A0A243SE12	PF00361-PF00662	1	#FF0000	01	normal-normal
G8X8V4	G8X8V3	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A257K9X5	A0A257KA71	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A257IV98	A0A257IVF2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2U1JSK3	A0A2U1JTM8	PF00361-PF00662	1	#FF0000	01	normal-normal
F4KRX3	F4KRX2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A2N4X760	A0A2N4X786	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A0N0CZK1	A0A0N0CZI1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1H7FJL5	A0A1H7FJI8	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A085L4X7	A0A085L4X8	PF00361-PF00662	1	#FF0000	01	normal-normal
K4IQX2	K4IFN0	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A0U3KFZ5	A0A0U3BJL1	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A126T7G1	A0A126T8D5	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1W9JTL1	A0A1W9JTT4	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A177NS87	A0A177NS61	PF00361-PF00662	1	#FF0000	01	normal-normal
F9ZXP3	F9ZXP2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A172U9X4	A0A172UA16	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A1Z4BV20	A0A1Z4BUX7	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A2S5PZK0	A0A2S5PZ99	PF00361-PF00662	1	#FF0000	01	complement-complement
V5BDU8	V5DVS4	PF00361-PF00662	1	#FF0000	01	normal-normal
V5BDU8	V5BUC8	PF00361-PF00662	1	#FF0000	04	normal-normal
A0A1R4GYX8	A0A1R4GZ04	PF00361-PF00662	1	#FF0000	01	normal-normal
H8GPU7	H8GPU6	PF00361-PF00662	1	#FF0000	01	complement-complement
H8GPU7	H8GPV0	PF00361-PF00662	1	#FF0000	03	complement-normal
I4B7I3	I4B7I4	PF00361-PF00662	1	#FF0000	01	normal-normal
A0A109LXJ4	A0A109LXB2	PF00361-PF00662	1	#FF0000	01	complement-complement
A0A1C2FXG0	A0A1C2FX73	PF00361-PF00662	1	#FF0000	13	normal-normal
A0A2T4YFE6	A0A2T4YFD8	PF00361-PF00662-PF04039-PF13244	1	#FF0000	16	complement-complement
C6J138	C6J141	PF00361-PF00662-PF04039-PF13244	1	#FF0000	03	normal-normal
A0A2T0X2B9	A0A2T0X2J5	PF00361-PF00662-PF13244	1	#FF0000	12	complement-complement
A0A1A6C743	A0A1A6C718	PF00361-PF01059	1	#FF0000	14	complement-normal
A0A1H3NWL5	A0A1H3NWF2	PF00361-PF01059	1	#FF0000	03	complement-complement
A0A1H3NWY4	A0A1H3NWF2	PF00361-PF01059	1	#FF0000	09	complement-complement
