Query ID	Neighbor ID	Neighbor Pfam	SSN Query Cluster #	SSN Query Cluster Color	Query-Neighbor Distance	Query-Neighbor Directions
L0DK47	L0DK52	PF07596-PF07963	1	#FF0000	05	normal-normal
A0A1I3HPB5	A0A1I3HQ69	PF07596-PF07963	1	#FF0000	10	normal-complement
A0A1U7CW37	A0A1U7CW56	PF07596-PF07963	1	#FF0000	03	normal-normal
A0A1U7GD98	A0A1U7GD57	PF07596-PF07963	1	#FF0000	03	complement-complement
M5SUD1	M5T9B0	PF07596-PF07963	1	#FF0000	17	normal-complement
M5SUD1	M5SUC6	PF07596-PF07963	1	#FF0000	05	normal-normal
A0A2A2WKD3	A0A2A2WJV3	PF07596-PF07963	1	#FF0000	12	complement-complement
D2R9J3	D2QWE5	PF07596-PF07963	1	#FF0000	05	complement-complement
A0A142YCW0	A0A142YDY6	PF07596-PF07963	1	#FF0000	03	normal-normal
A0A2E0XBT2	A0A2E0XBN8	PF07596-PF07963	1	#FF0000	17	complement-normal
A0A2E0XBT2	A0A2E0XBP8	PF07596-PF07963	1	#FF0000	07	complement-complement
H2CAD6	H2CAE7	PF07600	1	#FF0000	11	normal-complement
A0A250I8N1	A0A250I8Q1	PF07602-PF13229	1	#FF0000	20	normal-complement
A0A250I8N1	A0A250I8Q1	PF07602-PF13229	1	#FF0000	20	normal-complement
A0A127CQV4	A0A127CQY1	PF07603	1	#FF0000	05	normal-complement
A0A1H3X8V8	A0A1H3X9X3	PF07603	1	#FF0000	04	complement-normal
I3BTI6	I3BTJ0	PF07603	1	#FF0000	04	normal-complement
A0A1H3XBL1	A0A1H3X9X3	PF07603	1	#FF0000	06	complement-normal
H2CAD6	H2CL41	PF07603-PF13205	1	#FF0000	18	normal-normal
H2CAD6	H2CL41	PF07603-PF13205	1	#FF0000	18	normal-normal
L0DK47	L0DK46	PF07607	1	#FF0000	07	normal-complement
M5SUD1	M5SU77	PF07609	1	#FF0000	16	normal-complement
A0A257L802	A0A257L7H0	PF07610	1	#FF0000	13	normal-complement
A0A199XSM0	A0A199XS23	PF07610	1	#FF0000	18	normal-complement
A0A1H8B172	A0A1H8B1Z8	PF07615	1	#FF0000	08	complement-complement
A0A0J1BE52	A0A0J1BDX8	PF07623	1	#FF0000	18	complement-complement
A0A1T4XG62	A0A1T4XGE4	PF07624-PF07626-PF07627-PF07631-PF07635-PF07637	1	#FF0000	04	complement-normal
A0A1I3SH97	A0A1I3SGN6	PF07624-PF07626-PF07627-PF07631-PF07635-PF07637	1	#FF0000	08	normal-complement
A0A1T4XG62	A0A1T4XGE4	PF07624-PF07626-PF07627-PF07631-PF07635-PF07637	1	#FF0000	04	complement-normal
A0A1I3SH97	A0A1I3SGN6	PF07624-PF07626-PF07627-PF07631-PF07635-PF07637	1	#FF0000	08	normal-complement
A0A1T4XG62	A0A1T4XGE4	PF07624-PF07626-PF07627-PF07631-PF07635-PF07637	1	#FF0000	04	complement-normal
A0A1I3SH97	A0A1I3SGN6	PF07624-PF07626-PF07627-PF07631-PF07635-PF07637	1	#FF0000	08	normal-complement
A0A1T4XG62	A0A1T4XGE4	PF07624-PF07626-PF07627-PF07631-PF07635-PF07637	1	#FF0000	04	complement-normal
A0A1I3SH97	A0A1I3SGN6	PF07624-PF07626-PF07627-PF07631-PF07635-PF07637	1	#FF0000	08	normal-complement
A0A1T4XG62	A0A1T4XGE4	PF07624-PF07626-PF07627-PF07631-PF07635-PF07637	1	#FF0000	04	complement-normal
A0A1I3SH97	A0A1I3SGN6	PF07624-PF07626-PF07627-PF07631-PF07635-PF07637	1	#FF0000	08	normal-complement
A0A1T4XG62	A0A1T4XGE4	PF07624-PF07626-PF07627-PF07631-PF07635-PF07637	1	#FF0000	04	complement-normal
A0A1I3SH97	A0A1I3SGN6	PF07624-PF07626-PF07627-PF07631-PF07635-PF07637	1	#FF0000	08	normal-complement
D2R9J3	D2R9H6	PF07624-PF07627-PF07631	1	#FF0000	17	complement-normal
D2R9J3	D2R9H6	PF07624-PF07627-PF07631	1	#FF0000	17	complement-normal
D2R9J3	D2R9H6	PF07624-PF07627-PF07631	1	#FF0000	17	complement-normal
A0A142X7D5	A0A142X6X6	PF07627-PF07631-PF07637-PF07691-PF13442	1	#FF0000	06	normal-complement
A0A142X7D5	A0A142X6X6	PF07627-PF07631-PF07637-PF07691-PF13442	1	#FF0000	06	normal-complement
A0A142X7D5	A0A142X6X6	PF07627-PF07631-PF07637-PF07691-PF13442	1	#FF0000	06	normal-complement
A0A142X7D5	A0A142X6X6	PF07627-PF07631-PF07637-PF07691-PF13442	1	#FF0000	06	normal-complement
A0A142X7D5	A0A142X6X6	PF07627-PF07631-PF07637-PF07691-PF13442	1	#FF0000	06	normal-complement
A0A0P7BTD0	A0A0N8H9M7	PF07635-PF13287	1	#FF0000	13	normal-complement
A0A0P7BTD0	A0A0N8H9M7	PF07635-PF13287	1	#FF0000	13	normal-complement
Q7UXT7	Q7UXU3	PF07636	1	#FF0000	06	complement-complement
M5T7I0	M5T710	PF07638	1	#FF0000	18	complement-complement
A0A2E0XBT2	A0A2E0XBU5	PF07638	1	#FF0000	20	complement-normal
A0A2G1W1R7	A0A2G1W1A4	PF07639	1	#FF0000	11	complement-normal
Q7UF65	Q7UF76	PF07639	1	#FF0000	11	complement-normal
A0A0J1EAF2	A0A0J1B6X3	PF07639	1	#FF0000	12	complement-normal
Q60BG5	Q60BI1	PF07642	1	#FF0000	16	normal-normal
A0A2S1LAD3	A0A2S1L9U0	PF07661	1	#FF0000	14	normal-complement
A0A286IRZ4	A0A286IS30	PF07661	1	#FF0000	07	normal-normal
A0A1W9IYX2	A0A1W9IYW7	PF07669	1	#FF0000	17	complement-complement
A0A172U9X4	A0A172UA62	PF07670	1	#FF0000	17	normal-normal
A0A2R3Z4G3	A0A2R3Z4H8	PF07676	1	#FF0000	16	normal-normal
A0A2P8CAN8	A0A2P8CAR3	PF07676	1	#FF0000	15	complement-complement
A0A1T4XG62	A0A1T4XH96	PF07676	1	#FF0000	18	complement-normal
A0A1W1YUT5	A0A1W1YUG7	PF07676	1	#FF0000	19	complement-complement
A0A2G5KGG5	A0A2G5KF15	PF07676	1	#FF0000	06	normal-normal
C6HUZ1	C6HUX4	PF07676	1	#FF0000	17	complement-complement
A0A257IV98	A0A257IVG2	PF07676	1	#FF0000	11	complement-complement
G2J578	G2J574	PF07681	1	#FF0000	04	normal-normal
A0A285IMU4	A0A285IMR3	PF07681	1	#FF0000	17	normal-complement
A0A1H8C078	A0A1H8BZW0	PF07681	1	#FF0000	07	complement-complement
A0A255YZ64	A0A255YZ50	PF07681	1	#FF0000	19	normal-complement
F9ZLI8	F9ZLH4	PF07681	1	#FF0000	14	complement-complement
A0A2G2FLH2	A0A2G2FK27	PF07681	1	#FF0000	04	complement-normal
C6X808	C6X819	PF07681	1	#FF0000	11	normal-complement
A0A1A8Z7M7	A0A1A8Z7M5	PF07681	1	#FF0000	17	complement-complement
A0A1H1BT43	A0A1H1BS39	PF07681	1	#FF0000	16	complement-normal
A0A1I2NMK6	A0A1I2NGR3	PF07681	1	#FF0000	12	normal-complement
A0A1I6J4X5	A0A1I6J599	PF07681	1	#FF0000	06	complement-normal
A0A1I6FMH5	A0A1I6FMJ5	PF07681	1	#FF0000	20	complement-complement
A0A2A8CWE9	A0A2A8CX91	PF07681	1	#FF0000	02	complement-normal
D2QHZ1	D2QHZ8	PF07681	1	#FF0000	07	complement-normal
Q65MD5	Q65MB9	PF07681	1	#FF0000	16	complement-normal
A0A1H8B172	A0A1H8AZZ2	PF07681	1	#FF0000	07	complement-normal
A0A2C9SVC2	A0A2C9SVX0	PF07681	1	#FF0000	03	complement-normal
A0A1G5QYR9	A0A1G5R0H6	PF07681	1	#FF0000	02	complement-complement
A0A1W1I2E8	A0A1W1I2G4	PF07681	1	#FF0000	15	normal-normal
A0A0K2GK39	A0A0K2G6I5	PF07681	1	#FF0000	20	normal-normal
D8P966	D8P7F4	PF07681	1	#FF0000	19	normal-normal
A0A0Q5TTT6	A0A0Q5TPU2	PF07689	1	#FF0000	16	complement-normal
A0A0Q5TTT6	A0A0Q5TUY6	PF07689	1	#FF0000	15	complement-normal
A0A1E8CZ26	A0A1E8CZ78	PF07690	1	#FF0000	16	normal-normal
A0A1I3LTU3	A0A1I3LV98	PF07690	1	#FF0000	11	normal-normal
A0A0F3K8W1	A0A0F3K928	PF07690	1	#FF0000	10	normal-complement
A0A0F3K8W1	A0A0F3K8W5	PF07690	1	#FF0000	05	normal-normal
A0A0F3K8W1	A0A0F3K9M2	PF07690	1	#FF0000	09	normal-normal
A0A1S1WVV7	A0A1S1WVT2	PF07690	1	#FF0000	12	normal-normal
A0A071LRI5	A0A071LQY2	PF07690	1	#FF0000	18	normal-normal
A0A285IMU4	A0A285IMX2	PF07690	1	#FF0000	15	normal-complement
A0A285IMU4	A0A285IN41	PF07690	1	#FF0000	06	normal-normal
A0A2D4TYR4	A0A2E6Z4A1	PF07690	1	#FF0000	06	complement-complement
A0A2D4TYR4	A0A2D4TYT2	PF07690	1	#FF0000	20	complement-normal
A0A0M2VKD0	A0A0M2VEW0	PF07690	1	#FF0000	12	normal-complement
A0A0M2VKD0	A0A0M2VG77	PF07690	1	#FF0000	05	normal-normal
A0A1A8TG28	A0A1A8THA5	PF07690	1	#FF0000	07	complement-complement
A6W1X0	A6W1X8	PF07690	1	#FF0000	08	normal-complement
A0A1A8TB00	A0A1A8TC67	PF07690	1	#FF0000	05	complement-normal
Q1N3C7	Q1N3D0	PF07690	1	#FF0000	03	normal-normal
F5T0H8	F5T0G6	PF07690	1	#FF0000	12	complement-complement
A0A231HN82	A0A231HN85	PF07690	1	#FF0000	19	complement-normal
A0A0N0K2Y8	A0A0N0K3B6	PF07690	1	#FF0000	20	complement-normal
A0A257G6P4	A0A257G6N4	PF07690	1	#FF0000	18	normal-complement
A0A0N1LGF5	A0A0N1BLJ8	PF07690	1	#FF0000	08	normal-complement
A0A0N1LGF5	A0A0N1BHF8	PF07690	1	#FF0000	01	normal-normal
A0A0N1LGF5	A0A0N0K1Y1	PF07690	1	#FF0000	02	normal-complement
A0A238J1Q0	A0A238J1Q9	PF07690	1	#FF0000	10	complement-complement
D3P3I7	D3P3H2	PF07690	1	#FF0000	15	complement-complement
D6V875	D6V857	PF07690	1	#FF0000	18	complement-complement
D6V875	D6V860	PF07690	1	#FF0000	15	complement-normal
D6V875	D6V865	PF07690	1	#FF0000	10	complement-normal
A8I0Y1	A8I135	PF07690	1	#FF0000	19	normal-normal
B7RH00	B7RH06	PF07690	1	#FF0000	06	complement-complement
A0A0P6ZZ54	A0A0N8H1J7	PF07690	1	#FF0000	20	normal-complement
K2Q6L0	K2Q6M1	PF07690	1	#FF0000	20	complement-complement
A0A0Q7XWW2	A0A0Q7XIW9	PF07690	1	#FF0000	03	complement-complement
A0A0Q7XWW2	A0A0Q7XXI8	PF07690	1	#FF0000	17	complement-normal
A0A0Q6ZNE5	A0A0Q6ZYV2	PF07690	1	#FF0000	20	complement-complement
A0A1Q9ADL5	A0A1Q9ADM7	PF07690	1	#FF0000	04	complement-normal
A0A1Y5TI75	A0A1Y5TNQ2	PF07690	1	#FF0000	01	complement-normal
B7QZF3	B7QZF5	PF07690	1	#FF0000	02	normal-complement
A0A0C9NDI8	A0A0C9MPX4	PF07690	1	#FF0000	12	normal-normal
A0A0Q8BSE8	A0A0Q8BJ98	PF07690	1	#FF0000	17	complement-complement
A9D6L3	A9D6J2	PF07690	1	#FF0000	17	complement-complement
A0A257EW46	A0A257EY77	PF07690	1	#FF0000	04	complement-complement
K2JTV4	K2J741	PF07690	1	#FF0000	08	normal-normal
A0A255YZ64	A0A255YZ40	PF07690	1	#FF0000	17	normal-normal
U5T4D7	U5T4F3	PF07690	1	#FF0000	15	complement-normal
A0A2K8K8N4	A0A2K8KG81	PF07690	1	#FF0000	08	normal-complement
A8LSC5	A8LSD4	PF07690	1	#FF0000	09	normal-complement
A0A1X7KH24	A0A1X7KI75	PF07690	1	#FF0000	01	complement-normal
E4TLT9	E4TLU0	PF07690	1	#FF0000	01	normal-complement
A0A2R3Z4G3	A0A2R3ZAV3	PF07690	1	#FF0000	06	normal-normal
A0A2P8CAN8	A0A2P8CAQ1	PF07690	1	#FF0000	11	complement-complement
A0A2P8CAN8	A0A2P8CAP6	PF07690	1	#FF0000	13	complement-complement
G0JL02	G0JKY8	PF07690	1	#FF0000	14	complement-complement
A0A1M4WPG7	A0A1M4WNM2	PF07690	1	#FF0000	02	complement-complement
A0A0K6HSG1	A0A0K6HT15	PF07690	1	#FF0000	09	complement-normal
D5X5W2	D5X5U5	PF07690	1	#FF0000	17	normal-normal
A0A2U1C9T4	A0A2U1C9U9	PF07690	1	#FF0000	17	normal-normal
A0A239KBK1	A0A239KBN2	PF07690	1	#FF0000	15	complement-complement
Q9KRQ4	Q9KRN9	PF07690	1	#FF0000	15	normal-complement
A0A0U4P2C8	A0A0U4VPV4	PF07690	1	#FF0000	06	complement-complement
A0A1E5X5U6	A0A1E5X5K1	PF07690	1	#FF0000	08	complement-complement
A0A0U3N950	A0A0U3D509	PF07690	1	#FF0000	11	normal-normal
K0IEB9	K0I587	PF07690	1	#FF0000	19	normal-complement
A0A0F5JXG2	A0A0F5JVV2	PF07690	1	#FF0000	10	complement-complement
D4GCR6	D4GCS4	PF07690	1	#FF0000	08	normal-complement
A0A1I2JCC3	A0A1I2JD50	PF07690	1	#FF0000	11	normal-complement
C5ALA6	C5ALB3	PF07690	1	#FF0000	07	normal-normal
A1TUD6	A1TUF1	PF07690	1	#FF0000	15	complement-complement
A0A0G3EQF0	A0A0G3EJ05	PF07690	1	#FF0000	01	complement-normal
A0A0K1PJH3	A0A0K1PJF2	PF07690	1	#FF0000	20	normal-normal
A0A2T1KRA6	A0A2T1KQ42	PF07690	1	#FF0000	12	complement-normal
A0A1I4ZN04	A0A1I4ZMV1	PF07690	1	#FF0000	03	complement-normal
A0A1V2DTM7	A0A1V2DTW4	PF07690	1	#FF0000	07	normal-complement
A0A2E5SAB3	A0A2E5S8X2	PF07690	1	#FF0000	07	normal-complement
A0A0P7ZD07	A0A0P7ZHQ8	PF07690	1	#FF0000	04	complement-normal
A0A1I3WA20	A0A1I3WCY2	PF07690	1	#FF0000	09	complement-complement
A0A1W1YUT5	A0A1W1YWJ5	PF07690	1	#FF0000	11	complement-normal
A0A1G7DE53	A0A1G7DC05	PF07690	1	#FF0000	03	complement-normal
A0A2K8XAY5	A0A2K8XB78	PF07690	1	#FF0000	02	complement-complement
A0A179DBY1	A0A179DC36	PF07690	1	#FF0000	15	normal-normal
A0A1G7PYJ3	A0A1G7Q0V0	PF07690	1	#FF0000	02	normal-normal
C7P0S8	C7P0T4	PF07690	1	#FF0000	06	normal-normal
A0A2G1WIB5	A0A2G1WI91	PF07690	1	#FF0000	20	normal-complement
A0A1H3HNJ8	A0A1H3HR53	PF07690	1	#FF0000	03	complement-complement
A0A1H6J8P2	A0A1H6J0U5	PF07690	1	#FF0000	03	complement-complement
A0A162NPR0	A0A162NPG9	PF07690	1	#FF0000	08	complement-normal
A0A2E3LXB2	A0A2E3LXL4	PF07690	1	#FF0000	06	complement-complement
A0A0Q9YGI5	A0A0Q9YGG2	PF07690	1	#FF0000	07	normal-normal
D2QHZ1	D2QI11	PF07690	1	#FF0000	20	complement-normal
A0A0W0SK85	A0A0W0SKA9	PF07690	1	#FF0000	20	normal-complement
A0A0W0TMB0	A0A0W0TMA9	PF07690	1	#FF0000	12	normal-normal
A0A098GGG5	A0A098GJ68	PF07690	1	#FF0000	07	complement-normal
A0A1H4AJ09	A0A1H4AI05	PF07690	1	#FF0000	12	complement-complement
L0EJU8	L0EI74	PF07690	1	#FF0000	03	normal-normal
Q65MD5	Q65MD9	PF07690	1	#FF0000	04	complement-normal
T0CIQ0	T0C926	PF07690	1	#FF0000	14	normal-normal
A0A0Q3WS46	A0A0Q3T9C8	PF07690	1	#FF0000	18	complement-normal
A0A0Q3WS46	A0A0Q3WKI2	PF07690	1	#FF0000	07	complement-normal
A0A2N3LK81	A0A2N3LK45	PF07690	1	#FF0000	17	complement-normal
A0A2N3LK81	A0A2N3LK22	PF07690	1	#FF0000	08	complement-normal
A0A0D1V3Z2	A0A0D1V2V4	PF07690	1	#FF0000	12	complement-complement
A0A0D1V3Z2	A0A0D1XH56	PF07690	1	#FF0000	15	complement-normal
A0A0K9HC39	A0A0K9H4N9	PF07690	1	#FF0000	05	normal-normal
O34688	O34663	PF07690	1	#FF0000	05	normal-normal
A0A1I0II24	A0A1I0IJJ9	PF07690	1	#FF0000	12	complement-normal
A0A235BBC7	A0A235BC34	PF07690	1	#FF0000	18	complement-normal
A0A0A6VDE6	A0A0A6VDF6	PF07690	1	#FF0000	10	normal-complement
Q5L2V2	Q5L2T3	PF07690	1	#FF0000	19	normal-normal
A0A160F8G6	A0A160F9G1	PF07690	1	#FF0000	12	complement-complement
A0A1M6L8Z7	A0A1M6L9Y2	PF07690	1	#FF0000	07	normal-normal
A0A1M6L8Z7	A0A1M6LAI1	PF07690	1	#FF0000	13	normal-normal
A0A151A2K2	A0A151A2J0	PF07690	1	#FF0000	04	complement-normal
A0A0D0QZV7	A0A0D0SJU0	PF07690	1	#FF0000	17	normal-complement
A0A1D4LCM1	A0A0F5XEP9	PF07690	1	#FF0000	11	complement-normal
C8WU33	C8WU27	PF07690	1	#FF0000	06	normal-normal
C8WU33	C8WU53	PF07690	1	#FF0000	20	normal-complement
A0A0C9NKZ5	A0A0C9PYT9	PF07690	1	#FF0000	08	normal-normal
I3IIT9	I3IIU9	PF07690	1	#FF0000	10	normal-normal
A0A0D8HGQ9	A0A0D8HGD1	PF07690	1	#FF0000	11	complement-complement
V5XJ55	V5XDJ7	PF07690	1	#FF0000	04	complement-complement
V5XJ55	V5XED7	PF07690	1	#FF0000	11	complement-complement
A0A2T4V2M6	A0A2T4V2S1	PF07690	1	#FF0000	15	complement-complement
A0A080M7L4	A0A080M9W2	PF07690	1	#FF0000	08	complement-complement
A0A080M7L4	A0A080M7M2	PF07690	1	#FF0000	10	complement-complement
H8GPU9	H8GPT4	PF07690	1	#FF0000	15	normal-complement
A0A1Y6CVU2	A0A1Y6CW94	PF07690	1	#FF0000	19	complement-normal
A0A2A2WKD3	A0A2A2WJR1	PF07690	1	#FF0000	15	complement-complement
A0A239GVN3	A0A239GUE4	PF07690	1	#FF0000	07	normal-normal
K0K425	K0K337	PF07690	1	#FF0000	14	complement-normal
D0LNJ9	D0LNK3	PF07690	1	#FF0000	04	complement-normal
A0A258X1J9	A0A258X1J4	PF07690	1	#FF0000	19	normal-normal
B4U7X3	B4U7X9	PF07690	1	#FF0000	06	normal-complement
J9ZE86	J9ZDH5	PF07690	1	#FF0000	02	complement-normal
A8UW32	A8UW10	PF07690	1	#FF0000	20	normal-complement
A0A0U5IQ60	A0A0U5IQ46	PF07690	1	#FF0000	16	normal-complement
D3DIA8	D3DIB7	PF07690	1	#FF0000	09	normal-complement
A0A1W9IS33	A0A1W9ISB4	PF07690	1	#FF0000	14	normal-normal
A0A0K2GFM1	A0A0K2GFB6	PF07690	1	#FF0000	03	normal-normal
E8N7U0	E8N8A8	PF07690	1	#FF0000	07	normal-complement
A0A161U2U1	A0A165RXQ9	PF07690	1	#FF0000	08	complement-complement
A0A2P8E1Z4	A0A2P8E204	PF07690	1	#FF0000	04	normal-complement
A0A0C4WR01	A0A0C4WQY3	PF07690	1	#FF0000	15	complement-complement
A0A0C4WR01	A0A0C4WNB6	PF07690	1	#FF0000	11	complement-complement
C1DDM9	C1DDL6	PF07690	1	#FF0000	13	normal-complement
A0A2K8Z1C5	A0A2K8Z1D3	PF07690	1	#FF0000	06	normal-complement
A0A0C9PL53	A0A0C9PYT9	PF07690	1	#FF0000	07	complement-normal
F4KV82	F4KV84	PF07690	1	#FF0000	02	normal-complement
H8GPU7	H8GPT4	PF07690	1	#FF0000	13	complement-complement
N9W0R1	N9WC91	PF07690	1	#FF0000	14	normal-complement
A0A0N1C3L7	A0A0N0KDS7	PF07690	1	#FF0000	11	normal-complement
A0A0U5H5L0	A0A0U5H1W7	PF07691	1	#FF0000	20	complement-normal
A0A0P0A9U2	A0A0P0AAD0	PF07700	1	#FF0000	14	normal-complement
A0A1W9JXW0	A0A1W9JXW6	PF07700	1	#FF0000	06	normal-normal
A0A1H9PDP0	A0A1H9PF41	PF07700	1	#FF0000	18	normal-normal
A0A1W2DS03	A0A1W2DS36	PF07704	1	#FF0000	08	normal-complement
A0A143BPF1	A0A143BFI8	PF07704	1	#FF0000	08	complement-normal
A0A0J1EAF2	A0A0J1EAF9	PF07714	1	#FF0000	10	complement-complement
A0A133XL35	A0A133XL30	PF07714-PF13855	1	#FF0000	19	normal-normal
A0A133XL35	A0A133XL30	PF07714-PF13855	1	#FF0000	19	normal-normal
A6W1X0	A6W1Y0	PF07715	1	#FF0000	10	normal-complement
A0A222FI99	A0A222FGS7	PF07715	1	#FF0000	07	complement-normal
A0A1X7KH24	A0A1X7KI95	PF07715	1	#FF0000	04	complement-normal
E4TLT9	E4TLT5	PF07715	1	#FF0000	04	normal-complement
A0A2N5X7P3	A0A2N5X6Y0	PF07715	1	#FF0000	16	complement-complement
A0A1M5PQ43	A0A1M5PQ99	PF07715	1	#FF0000	01	complement-complement
A0A072N5B3	A0A072N420	PF07715	1	#FF0000	07	complement-normal
A0A0J7LZL4	A0A0J7J731	PF07715	1	#FF0000	07	normal-complement
A0A241R5F6	A0A241R5J0	PF07715-PF13620	1	#FF0000	11	complement-complement
A0A162NPR0	A0A162NPE7	PF07715-PF13620	1	#FF0000	10	complement-complement
A0A241R5F6	A0A241R5J0	PF07715-PF13620	1	#FF0000	11	complement-complement
A0A162NPR0	A0A162NPE7	PF07715-PF13620	1	#FF0000	10	complement-complement
A0A1G7DE53	A0A1G7DDA9	PF07715-PF13620-PF14905	1	#FF0000	10	complement-normal
D2QHZ1	D2QHZ7	PF07715-PF13620-PF14905	1	#FF0000	06	complement-complement
F4KV82	F4KU91	PF07715-PF13620-PF14905	1	#FF0000	20	normal-normal
F4KV82	F4KU92	PF07715-PF13620-PF14905	1	#FF0000	19	normal-normal
A0A0Q5TTT6	A0A0Q5TM20	PF07715-PF13620-PF14905	1	#FF0000	03	complement-normal
A0A1G7DE53	A0A1G7DDA9	PF07715-PF13620-PF14905	1	#FF0000	10	complement-normal
D2QHZ1	D2QHZ7	PF07715-PF13620-PF14905	1	#FF0000	06	complement-complement
F4KV82	F4KU91	PF07715-PF13620-PF14905	1	#FF0000	20	normal-normal
F4KV82	F4KU92	PF07715-PF13620-PF14905	1	#FF0000	19	normal-normal
A0A0Q5TTT6	A0A0Q5TM20	PF07715-PF13620-PF14905	1	#FF0000	03	complement-normal
A0A1G7DE53	A0A1G7DDA9	PF07715-PF13620-PF14905	1	#FF0000	10	complement-normal
D2QHZ1	D2QHZ7	PF07715-PF13620-PF14905	1	#FF0000	06	complement-complement
F4KV82	F4KU91	PF07715-PF13620-PF14905	1	#FF0000	20	normal-normal
F4KV82	F4KU92	PF07715-PF13620-PF14905	1	#FF0000	19	normal-normal
A0A0Q5TTT6	A0A0Q5TM20	PF07715-PF13620-PF14905	1	#FF0000	03	complement-normal
A0A2D8SL69	A0A2D8SL35	PF07715-PF13715	1	#FF0000	11	normal-complement
A0A223V239	A0A223V1M6	PF07715-PF13715	1	#FF0000	04	normal-normal
A0A1H4AJ09	A0A1H4AI92	PF07715-PF13715	1	#FF0000	08	complement-complement
A0A1W2H095	A0A1W2GZX7	PF07715-PF13715	1	#FF0000	15	complement-normal
A0A1M5LBJ3	A0A1M5LC90	PF07715-PF13715	1	#FF0000	20	complement-complement
A0A1M7ZT03	A0A1M7ZTK7	PF07715-PF13715	1	#FF0000	14	complement-normal
A3J4M6	A3J4M1	PF07715-PF13715	1	#FF0000	05	normal-normal
I4B7I3	I4B7G9	PF07715-PF13715	1	#FF0000	14	normal-complement
A0A2D8SL69	A0A2D8SL35	PF07715-PF13715	1	#FF0000	11	normal-complement
A0A223V239	A0A223V1M6	PF07715-PF13715	1	#FF0000	04	normal-normal
A0A1H4AJ09	A0A1H4AI92	PF07715-PF13715	1	#FF0000	08	complement-complement
A0A1W2H095	A0A1W2GZX7	PF07715-PF13715	1	#FF0000	15	complement-normal
A0A1M5LBJ3	A0A1M5LC90	PF07715-PF13715	1	#FF0000	20	complement-complement
A0A1M7ZT03	A0A1M7ZTK7	PF07715-PF13715	1	#FF0000	14	complement-normal
A3J4M6	A3J4M1	PF07715-PF13715	1	#FF0000	05	normal-normal
I4B7I3	I4B7G9	PF07715-PF13715	1	#FF0000	14	normal-complement
A0A1H6WGR4	A0A1H6WP80	PF07715-PF13715-PF14905	1	#FF0000	13	normal-complement
U5C588	U5C0N1	PF07715-PF13715-PF14905	1	#FF0000	07	complement-complement
U5C588	U5C0P2	PF07715-PF13715-PF14905	1	#FF0000	17	complement-normal
A0A1H6WGR4	A0A1H6WP80	PF07715-PF13715-PF14905	1	#FF0000	13	normal-complement
U5C588	U5C0N1	PF07715-PF13715-PF14905	1	#FF0000	07	complement-complement
U5C588	U5C0P2	PF07715-PF13715-PF14905	1	#FF0000	17	complement-normal
A0A1H6WGR4	A0A1H6WP80	PF07715-PF13715-PF14905	1	#FF0000	13	normal-complement
U5C588	U5C0N1	PF07715-PF13715-PF14905	1	#FF0000	07	complement-complement
U5C588	U5C0P2	PF07715-PF13715-PF14905	1	#FF0000	17	complement-normal
R7ZRT2	R7ZS99	PF07715-PF14905	1	#FF0000	18	normal-complement
R7ZRT2	R7ZS99	PF07715-PF14905	1	#FF0000	18	normal-complement
A0A0P6ZZ54	A0A0P6ZPI4	PF07719	1	#FF0000	13	normal-normal
I3YZ63	I3YZ68	PF07719	1	#FF0000	05	complement-complement
A0A1I6L525	A0A1I6L4I2	PF07719-PF13414-PF13424	1	#FF0000	01	normal-normal
A0A1I6L525	A0A1I6L4I2	PF07719-PF13414-PF13424	1	#FF0000	01	normal-normal
A0A1I6L525	A0A1I6L4I2	PF07719-PF13414-PF13424	1	#FF0000	01	normal-normal
U5C588	U5C0L7	PF07719-PF13432	1	#FF0000	08	complement-complement
U5C588	U5C0L7	PF07719-PF13432	1	#FF0000	08	complement-complement
A3WMF2	A3WME4	PF07722	1	#FF0000	05	normal-normal
A0A1N7G2Z2	A0A1N7G2P4	PF07722	1	#FF0000	06	complement-normal
B8KXA4	B8KXB0	PF07722	1	#FF0000	06	complement-normal
S7W7A8	S7W7B2	PF07722	1	#FF0000	05	complement-normal
A0A1R4B6A0	A0A1R4B6B3	PF07726-PF17863	1	#FF0000	10	complement-complement
A0A1H6VYG8	A0A1H6VXA5	PF07726-PF17863	1	#FF0000	08	normal-normal
A0A0B3SW27	A0A0B3S2X2	PF07726-PF17863	1	#FF0000	17	normal-normal
A0A2K8K8N4	A0A2K8KI23	PF07726-PF17863	1	#FF0000	17	normal-complement
A0A0P7BTD0	A0A0P7BTD5	PF07726-PF17863	1	#FF0000	11	normal-complement
A0A1Y0GAW9	A0A1Y0GA53	PF07726-PF17863	1	#FF0000	07	normal-normal
L0GY02	L0H0P0	PF07726-PF17863	1	#FF0000	11	normal-complement
A0A1T4XG62	A0A1T4XHP5	PF07726-PF17863	1	#FF0000	20	complement-complement
A0A2S7WDY9	A0A2S7WDA6	PF07726-PF17863	1	#FF0000	18	normal-complement
K4IKT4	K4IIS0	PF07726-PF17863	1	#FF0000	17	complement-normal
A0A090VWZ7	A0A090VPD1	PF07726-PF17863	1	#FF0000	09	normal-normal
A0A1H9B995	A0A1H9B9H1	PF07726-PF17863	1	#FF0000	09	complement-complement
A0A1H1L706	A0A1H1L6B1	PF07726-PF17863	1	#FF0000	09	complement-complement
